W-小刀,382799426,19,2,440500,宇宙的尽头是日落时的暮光。,我要做主桌！！左小黑右佩玲！！,5808004087,2,2022-12-12 00:26:27
重庆红牛,541032398,18,1,330400,我不想听我不想听快把耳朵关上,生日快乐🎂🎂🎂,5807999649,0,2022-12-12 00:26:27
Yvayne,416514066,17,2,330200,我终于明白最美的花朵是为自己盛开的,我也今天生日！,5808005081,2,2022-12-12 00:26:19
一只青灯ye,530634443,19,2,320700,这个世界会好吗,大家都吃的差不多了吧[多多亲吻]（掏出超大塑料袋,5808002125,0,2022-12-12 00:26:15
灿柚_MIC,1754955625,14,1,320100,,之前是因为所念皆星河喜欢上的房东的猫，她们两个的歌声真的很美妙，那时的我还在上高中，常常因为成绩而伤心，看了她们的故事以后知道了人生就要去追逐梦想，不管怎么说，房东的猫生日快乐！,5808004067,7,2022-12-12 00:26:13
懒狗OoO,418284055,19,1,100,一个在人间充数的混子,2022年12月12日四专第四首歌永远的吉他手吴佩岭《生日快乐》,5808000386,6,2022-12-12 00:26:12
又大又白又菜,315039949,11,1,500107,阿尼亚アーニャはお母さんがいなくて寂しいです,生日快乐🐱,5807999620,0,2022-12-12 00:26:12
小含含_,84242841,0,2,100,让我们别为了每况愈下而喝，我们见过好日子。,29岁那年，少年佩可以不叫少年佩，少年永远可以是少年。,5808002116,28,2022-12-12 00:26:11
知寒_FDDM,5111708128,15,1,522400,沿途不枉为少年，终有个结局圆满,你也生日快乐啊[多多大笑],5808002101,0,2022-12-12 00:26:03
重庆红牛,541032398,18,1,330400,我不想听我不想听快把耳朵关上,小黑为什么不去海南陪佩岭[流泪][流泪][流泪]佩岭生日一个人好孤单啊,5808002096,2,2022-12-12 00:26:02
一只条纹斑马,1433821868,28,2,1000900,对人类来说，最好的安慰剂就是知道你的痛苦并不特别。,生日快乐🍊,5808001196,0,2022-12-12 00:25:51
心怡的佩岭,3322039388,0,0,150100,,摆好碗筷🎉🎉🎉,5807994420,0,2022-12-12 00:25:49
湘野之明,1694712719,18,2,420100,,不行，必须得三天三夜！！！,5808000339,1,2022-12-12 00:25:42
如常-美好事物,1313740406,0,1,100,,生日快乐！,5808004015,0,2022-12-12 00:25:40
恋爱的犀牛xh,1367244588,0,0,100,我超级好  我超快乐，我对未来 充满自信，好运气都在向我涌来，啦啦啦啦啦啦～,生日快乐,5808000326,0,2022-12-12 00:25:37
_个男孩,1292719224,17,1,100,喜欢音乐。,今天是我生日 祝我生日快乐,5808003007,2,2022-12-12 00:25:33
如常-美好事物,1313740406,0,1,100,,[猫][猫],5807999549,0,2022-12-12 00:25:24
恋爱的犀牛xh,1367244588,0,0,100,我超级好  我超快乐，我对未来 充满自信，好运气都在向我涌来，啦啦啦啦啦啦～,生日快乐佩佩,5808002031,0,2022-12-12 00:25:23
切洋葱就要笑着切i,255392755,0,1,1005300,据说，如果友谊能持续7年，它将持续一生。,抓到一个cookie🍪,5808002972,1,2022-12-12 00:25:18
热情犹在,1308491532,0,0,542500,好好生活 别的去踏马的,祝你好好生活 祝你从容自我，祝你醒来后 又是全新的，祝你生日快乐。,5808001116,2,2022-12-12 00:25:07
奶酪芝士挞-,443302953,0,2,420100,“充满个人偏见的爱”,永远都是少年佩！！！,5807999487,0,2022-12-12 00:24:50
知寒_FDDM,5111708128,15,1,522400,沿途不枉为少年，终有个结局圆满,生日快乐！,5808001959,0,2022-12-12 00:24:45
想当艺术家的工程师i,423903989,0,2,100,🐱,生日快乐,5808001958,0,2022-12-12 00:24:45
是der卡Q因,1780685138,15,1,330100,,这样子摆[大哭],5808003923,0,2022-12-12 00:24:43
月有来时,70242125,15,1,410100,你就有如此不可多得的神色！,捉,5808002894,0,2022-12-12 00:24:33
原来清欢不得安宁,435674355,17,1,330100,我们重蹈覆辙好不好,生日快乐[蛋糕],5808001921,0,2022-12-12 00:24:20
卿本佳人莫诉离殇,371857365,0,0,100,,overover,5808001911,0,2022-12-12 00:24:16
卿本佳人莫诉离殇,371857365,0,0,100,,[钟情],5808004828,0,2022-12-12 00:24:05
热情犹在,1308491532,0,0,542500,好好生活 别的去踏马的,祝你生日快乐，永远都有这样的笑容,5808000169,1,2022-12-12 00:24:01
柠檬找不到橘子,456221539,0,2,441500,,专属少年佩的独有一份温柔💕~~,5808002836,0,2022-12-12 00:23:57
梵高先生-sir,1616841302,16,1,410200,我梦寐以求是真爱和自由,生日快乐！🎂,5808001872,0,2022-12-12 00:23:56
栗子大天才,1297318080,0,0,100,什么时候死？,我也是哎,5808002831,0,2022-12-12 00:23:52
卿本佳人莫诉离殇,371857365,0,0,100,,明天开席[可爱],5808002829,0,2022-12-12 00:23:51
FDDM十六,1309695606,0,1,100,(๑˙ー˙๑),我坐吴佩岭那桌！,5808004801,0,2022-12-12 00:23:48
请胡萝卜布噜噜同学叫家长,466890279,0,2,100,,生日快乐！,5808000977,0,2022-12-12 00:23:48
栗子大天才,1297318080,0,0,100,什么时候死？,祝自己生日快乐,5808002815,1,2022-12-12 00:23:41
PaiKara,514988938,21,2,331000,房东的猫没有太多烦恼,三天流水席开席啦！大家随便坐，我和小黑坐一桌[蛋糕],5808004781,3,2022-12-12 00:23:41
你的王大狗,437328570,19,2,341000,你我山前没相见 山后别相逢,客气,5808003781,0,2022-12-12 00:23:21
心怡的佩岭,3322039388,0,0,150100,,生日快乐啊！,5808003780,0,2022-12-12 00:23:21
星空的留白_,495559307,0,1,100,“时间蜿蜒世界美丽”,佩岭，生日快乐呀～～～！🥳🥳,5807998729,0,2022-12-12 00:23:16
心怡的佩岭,3322039388,0,0,150100,,还在海南啊,5808003758,1,2022-12-12 00:23:11
_下线啦,305088967,0,0,100,在无法预知的未来里 只要平平安安就好了,好朋友一起走,5807999327,0,2022-12-12 00:23:10
恋爱的犀牛xh,1367244588,0,0,100,我超级好  我超快乐，我对未来 充满自信，好运气都在向我涌来，啦啦啦啦啦啦～,礼金准备好了 就是没法给 🧧,5807999325,0,2022-12-12 00:23:08
糖西木子朱古力味,544436070,0,2,100,做梦大王,嘿嘿嘿你们都要快乐！：）,5807998713,0,2022-12-12 00:23:08
小灰灰yx,1539106642,0,0,100,一世闲云平淡好,hey dear,5808000072,0,2022-12-12 00:23:03
PaiKara,514988938,21,2,331000,房东的猫没有太多烦恼,开席啦！大家随便坐,5808000896,1,2022-12-12 00:22:57
你的王大狗,437328570,19,2,341000,你我山前没相见 山后别相逢,那不得是你 dear friend么,5808000892,2,2022-12-12 00:22:56
ElainLai,1366744939,18,2,440100,快逃,今天是我生日欸！,5807998683,1,2022-12-12 00:22:52
虎牙妹子lI,288199501,0,2,100,好好吃饭  好好睡觉 好好生活。,祝你生日快乐 我爱的佩岭[蛋糕],5808001745,1,2022-12-12 00:22:47
一只胖不了,269027326,0,0,100,胖不了老师一定努力生活下去！,生日快乐[蛋糕],5807999292,0,2022-12-12 00:22:46
宇宙无敌第一小星星,1445006046,0,1,330300,,今天是我的生日[蛋糕],5808001743,0,2022-12-12 00:22:45
_下线啦,305088967,0,0,100,在无法预知的未来里 只要平平安安就好了,生日快乐[礼物][蛋糕]🎈,5808000875,0,2022-12-12 00:22:44
糖西木子朱古力味,544436070,0,2,100,做梦大王,祝吴佩岭生日快乐！天天快乐！永远快乐！！！：）,5808000873,0,2022-12-12 00:22:43
汕屿,509522313,19,1,411500,观我旧往 同我仰春 知我晦暗 许我春朝,祝我们生日快乐🎂,5807999280,0,2022-12-12 00:22:34
卷卷好困_,1324944302,18,2,230100,希望我们是被坚定的选择,借花献佛，我朋友明天刚好生日🙆🏼‍♀️,5808000849,0,2022-12-12 00:22:31
铃铃凛凛灵,509565457,14,2,532900,幸福没烦恼^⦁᎑-^ ੭,今天刚好过生日！嘿嘿,5807996684,1,2022-12-12 00:22:29
恋爱的犀牛xh,1367244588,0,0,100,我超级好  我超快乐，我对未来 充满自信，好运气都在向我涌来，啦啦啦啦啦啦～,我坐主桌,5808000839,0,2022-12-12 00:22:27
小灰灰yx,1539106642,0,0,100,一世闲云平淡好,哈哈哈哈份子钱我一定给,5808000008,0,2022-12-12 00:22:26
FDDM十六,1309695606,0,1,100,(๑˙ー˙๑),少年佩生日快乐[蛋糕][蛋糕][蛋糕],5807999258,0,2022-12-12 00:22:25
枨昭_XXXX,3234204741,0,0,100,,你小子最好手速快一点！三十分钟别让我没吃到席[生气],5807996667,0,2022-12-12 00:22:19
月亮信箱里的小熊-,1554383440,15,2,371000,热爱可抵岁月漫长💛.,今天生日! 谢谢房东的猫! 好像全世界除了我的朋友们都记得我的生日😭，不过没关系! 我爱这个世界❤️,5807995665,1,2022-12-12 00:22:17
FDDM十六,1309695606,0,1,100,(๑˙ー˙๑),佩岭生日快乐,5807999987,0,2022-12-12 00:22:14
阿猫养只天狐,3291981591,16,1,450100,你说要忘却所有不愉快的片段，把美好事物纯真地走完：）,生日快乐佩佩,5807998603,0,2022-12-12 00:22:06
小含含_,84242841,0,2,100,让我们别为了每况愈下而喝，我们见过好日子。,我要🫲搂着wxy，🫱抱着wpl,5808000792,6,2022-12-12 00:22:04
心怡的佩岭,3322039388,0,0,150100,,永远的少年佩生日快乐啊[蛋糕],5808000789,1,2022-12-12 00:22:02
_下线啦,305088967,0,0,100,在无法预知的未来里 只要平平安安就好了,生日快乐！佩佩,5807997651,0,2022-12-12 00:21:55
村雨333,255262132,21,1,370200,独立音乐爱好者,生日快乐,5807998557,0,2022-12-12 00:21:45
一只条纹斑马,1433821868,28,2,1000900,对人类来说，最好的安慰剂就是知道你的痛苦并不特别。,生日快乐！！！,5807995604,2,2022-12-12 00:21:44
一只青灯ye,530634443,19,2,320700,这个世界会好吗,生日快乐！！[多多大笑][嗨起来],5807999927,0,2022-12-12 00:21:39
村雨333,255262132,21,1,370200,独立音乐爱好者,佩岭生日快乐,5807999902,0,2022-12-12 00:21:25
垃圾脑袋,391552110,20,1,620800,人生如逆旅，我亦是行人。,佩岭生日快乐，祝我们生日快乐[多多大笑],5807999900,0,2022-12-12 00:21:24
GoldenGateBridge12138,1592412521,19,1,310101,,好幸运同一天生日[蛋糕]！我们都要快乐[蛋糕],5807996553,0,2022-12-12 00:21:14
懒狗OoO,418284055,19,1,100,一个在人间充数的混子,生日快乐，佩岭,5807994673,0,2022-12-12 00:21:10
Luker-K,1449487726,13,1,1004400,房东的猫房东的猫♪⸜(๑ ॑꒳ ॑๑)⸝♪✰,我做你俩那桌[吐舌],5807994669,0,2022-12-12 00:21:08
Gasily_君,607004359,0,0,100,感恩遇见所有,生日快乐，佩佩,5807994665,0,2022-12-12 00:21:07
no1cares_,1864536198,0,0,100,,今天我是我的18岁生日 希望明年高考不负所望！,5807995524,2,2022-12-12 00:21:04
尒東乄,3858922392,0,2,1005500,,[狗]前天的生日,5807999834,0,2022-12-12 00:20:52
村雨333,255262132,21,1,370200,独立音乐爱好者,摆三天吧,5807994633,0,2022-12-12 00:20:51
-乌云也柔软,1982967686,0,2,100,风之尽头亦有光影,生日快乐,5807999829,0,2022-12-12 00:20:50
yoyaku,255550757,0,2,100,移动互联网我的生活,生日快乐,5807997496,0,2022-12-12 00:20:47
ceasav,573313649,0,0,100,祝我。岁月无波澜。敬你。余生不悲欢。,今天是我的生日，没有凌晨的祝福。这是唯一一个[憨笑],5807995497,2,2022-12-12 00:20:45
Fine七月,1476312603,15,2,150700,我有万般 皆向春山,生日快乐!!互联网记得我，网易云记得我，这世界上爱我的人记得我，我爱的人记得我，很幸福了!也祝大家同一天的生日快乐,5807998442,4,2022-12-12 00:20:39
不一样的我_1212,1557347020,20,1,410300,一定要见面三十次！,我给你俩倒酒就行,5807998440,0,2022-12-12 00:20:37
等一束桔梗_,3296882293,0,1,100,孤独才是人间常态   你又何必耿耿于怀,佩总生日快乐！,5807994605,1,2022-12-12 00:20:36
一只青灯ye,530634443,19,2,320700,这个世界会好吗,我坐桌底！,5807995476,0,2022-12-12 00:20:34
报亭一秋,1945280960,0,1,420100,好好生活 ‎・ࡇ・ 轻松快乐,永远的少年佩！生日快乐！,5807997472,0,2022-12-12 00:20:34
Luker-K,1449487726,13,1,1004400,房东的猫房东的猫♪⸜(๑ ॑꒳ ॑๑)⸝♪✰,生日快乐[亲亲],5807996470,0,2022-12-12 00:20:30
明明乖乖ya,635879899,16,2,320600,还有好多个十年,少年佩生日快乐[爱心],5807999048,0,2022-12-12 00:20:27
虎牙妹子lI,288199501,0,2,100,好好吃饭  好好睡觉 好好生活。,哈哈哈哈小黑发的嘛 准时入席！,5807994578,0,2022-12-12 00:20:24
风中凌乱的猪头,137518649,0,0,100,相信未来,yeah yeah yeah yeah,5807994553,0,2022-12-12 00:20:12
是吧唧阿,272459217,0,0,100,,生日快乐！,5807997416,0,2022-12-12 00:20:06
L878877,1622343861,28,2,330100,一些小美好正在井然有序地发生着。,生日快乐！,5807998376,0,2022-12-12 00:20:05
一只青灯ye,530634443,19,2,320700,这个世界会好吗,生日快乐佩岭🎂！！,5807997412,0,2022-12-12 00:20:04
风中凌乱的猪头,137518649,0,0,100,相信未来,芜湖,5807998364,1,2022-12-12 00:19:56
星空的留白_,495559307,0,1,100,“时间蜿蜒世界美丽”,[大哭][大哭][大哭][大哭][大哭],5807998974,0,2022-12-12 00:19:51
报亭一秋,1945280960,0,1,420100,好好生活 ‎・ࡇ・ 轻松快乐,这是小黑吧哈哈哈 在浙江,5807994503,2,2022-12-12 00:19:50
湘野之明,1694712719,18,2,420100,,开头的祝歌，尤其是开门的吱呀声和拖鞋拖地的声音有那么一瞬间把我拉回到了《春天怀疑》，好像又回到了最初倾听你们的时候💕,5807993010,0,2022-12-12 00:19:50
啊嘞嘞q,1858317778,0,2,100,,生日快乐,5807998349,0,2022-12-12 00:19:47
-橙味儿梦妍my-,1925125241,0,2,100,路过的都是风景,生日快乐,5807993698,0,2022-12-12 00:19:40
想一直开心的茁,1920172844,0,2,120101,要开心,第四年咯！好喜欢你们！！！！！,5807994479,0,2022-12-12 00:19:35
银河气泡-水,510033368,0,2,510100,knowledge is power,佩岭生日快乐！,5807994477,0,2022-12-12 00:19:34
Broccolizyx,557480626,0,1,440400,永远热爱夏天！,生日快乐 my girl！,5807998935,0,2022-12-12 00:19:32
请输入昵称呀_,454030014,0,2,100,,想起了那个期待落空的生日[多多难过],5807993673,0,2022-12-12 00:19:26
Richael_来不及,499218769,16,1,440500,房东的猫，刘瑞琦。,抓！,5807997307,0,2022-12-12 00:19:21
rickyyi94,54873380,24,1,310107,好好生活，轻松快乐😊,生日快乐蛋🎂🫡,5807995328,0,2022-12-12 00:19:16
想一直开心的茁,1920172844,0,2,120101,要开心,好的饱饱[多多大笑],5807998265,0,2022-12-12 00:19:08
南思喻,314203608,0,2,411600,,吴佩岭生日快乐！,5807994417,0,2022-12-12 00:19:08
虎牙妹子lI,288199501,0,2,100,好好吃饭  好好睡觉 好好生活。,生日快乐佩岭 [蛋糕]中年长大快乐！！！,5807998891,1,2022-12-12 00:19:07
不一样的我_1212,1557347020,20,1,410300,一定要见面三十次！,生日快乐！,5807996316,0,2022-12-12 00:19:06
只需呼吸_,599659958,0,0,100,,开摆！,5807996301,0,2022-12-12 00:19:00
PH_LD,2115392792,0,0,100,,佩岭生日快乐 天天开心,5807997272,1,2022-12-12 00:18:58
别管我我要睡,1303635990,12,1,110101,喜欢正年轻，像兽类的眼睛,新歌首发！！,5807993620,0,2022-12-12 00:18:56
陈好好7,117231400,0,1,370200,我想看看月亮,我想来个大肘子。,5807996293,0,2022-12-12 00:18:55
小熊玟池,1655785723,18,2,440400,走在雨中的动物园 被雨淋湿了好几遍,坐吴佩岭那桌可以吗😆,5807996292,1,2022-12-12 00:18:54
玛卡巴卡想上天,3242632728,0,1,100,,流水席我和佩岭坐 小黑随便[多多可怜],5807995264,1,2022-12-12 00:18:49
STAR_YuEbaby,2074563059,18,2,100,永远迎着光走 浪漫世界值得孤身,我猜在午夜12点时会有星星低掠过夜空，并带着一队星河勇士来抓住你，在心里悄悄许下愿望生日快乐。,5807998181,1,2022-12-12 00:18:40
femalemobboss-,1475004854,0,0,100,你走出千万人群独行 往柳暗花明 山穷水尽去,生日快乐my dear,5807993585,0,2022-12-12 00:18:38
Cascades_,5072211253,11,2,310101,过去の自分が今仆の土台となる wow，过去的自己是现在的自己的垫脚石。,坐小黑旁边！,5807994315,1,2022-12-12 00:18:20
李知恩章若楠,1458771302,0,1,100,,生日快乐,5807993537,0,2022-12-12 00:18:15
rickyyi94,54873380,24,1,310107,好好生活，轻松快乐😊,坐你俩中间可以不🫡,5807995193,5,2022-12-12 00:18:13
比比cy,6278175782,0,2,100,77,佩岭生日快乐,5807997188,0,2022-12-12 00:18:10
热心市民然先生,1499439004,19,1,211300,,摆三天吧,5807995177,1,2022-12-12 00:18:05
海盗猫_tdg,3280228617,0,1,430100,,来得早啊哈哈哈生日快乐,5807995174,0,2022-12-12 00:18:05
逃离不快樂星球,375809238,0,2,330100,生活原本沉闷，但跑起来就有风。,“祝你快乐 或者也可以不快乐”谢谢这句 和自己和解了,5807997152,0,2022-12-12 00:17:53
十六加1,436579949,0,2,100,,生日快乐，永远的少年佩,5807996155,0,2022-12-12 00:17:48
没见过世面蚊,1502240574,0,1,510100,,佩总生日快乐！！！,5807996154,0,2022-12-12 00:17:48
比比cy,6278175782,0,2,100,77,生日快乐,5807996151,0,2022-12-12 00:17:46
STAR_YuEbaby,2074563059,18,2,100,永远迎着光走 浪漫世界值得孤身,一分钟前！,5807995139,1,2022-12-12 00:17:44
Zppp張,299006194,18,1,440300,简单,今天也真真正好是生日 祝福自己 [蛋糕],5807997130,1,2022-12-12 00:17:43
LeeErr,399713235,0,2,330100,吉他是你的宝贝 吉他的主人是我的宝贝,中午王心怡那桌见,5807994240,0,2022-12-12 00:17:41
TrustMe-L,1307351748,16,1,210200,一个热爱音乐的年轻人,留着胃口坐等吃席[大笑],5807995134,2,2022-12-12 00:17:40
weewoori,529743599,0,0,100,오늘도 멀어졌다 네 흔적으로부터,我和你俩一桌,5807995118,6,2022-12-12 00:17:33
喜欢夏提雅什么的真的是太恐怖了,5114399988,12,0,1010000,,祝你快乐的每一天都像生日[钟情],5807998040,1,2022-12-12 00:17:30
PIKAPIKA-7,133784802,0,2,100,天生艺术家 要做一个善良的人,不客气,5807994213,0,2022-12-12 00:17:30
PIKAPIKA-7,133784802,0,2,100,天生艺术家 要做一个善良的人,礼物是真挚的祝福 哈哈哈,5807997091,0,2022-12-12 00:17:23
十六加1,436579949,0,2,100,,抓住小黑喽🥰,5807995097,0,2022-12-12 00:17:22
没见过世面蚊,1502240574,0,1,510100,,坐佩岭旁边行不行！！！,5807998027,1,2022-12-12 00:17:20
疙瘩22,131172669,0,2,500107,,我挨着佩岭坐,5807992705,9,2022-12-12 00:17:18
零时老街,479009846,0,1,100,零时老街,佩岭生日快乐！,5807994183,0,2022-12-12 00:17:14
weewoori,529743599,0,0,100,오늘도 멀어졌다 네 흔적으로부터,生日快乐！！！,5807992695,1,2022-12-12 00:17:11
-Lenka-,1321002227,28,2,370200,,你们两个，每天都要开心,5807994166,0,2022-12-12 00:17:04
料峭D,1440166581,0,0,100,因为是你 所以欢喜,哈哈哈搬好板凳！,5807994162,0,2022-12-12 00:17:02
于翔北,7314247,23,1,1010000,别让我走，想陪你再久一点.,佩岭生日快乐❤️,5807997989,2,2022-12-12 00:16:59
星海三十一,580885917,0,0,100,爱民谣。,生日这天就算不快乐，也是值得纪念的一天。纪念每个一路风霜，万般艰苦，却依旧热爱生命，热爱生活，勇敢顽强活着的你和我。,5807997027,0,2022-12-12 00:16:48
jrktjejkgu,586987060,0,0,100,好呀,摆个三天吧,5807993383,4,2022-12-12 00:16:45
路人丙10,3386792223,24,2,360800,好好生活 ・ࡇ・ 轻松快乐,知道，但再听还是会笑哈哈哈,5807994116,0,2022-12-12 00:16:39
那就叫房东的树吧,1378822166,0,0,330100,,第一句话好喜欢！！！,5807996001,0,2022-12-12 00:16:35
小熊玟池,1655785723,18,2,440400,走在雨中的动物园 被雨淋湿了好几遍,生日快乐♥️🎵,5807995014,1,2022-12-12 00:16:32
在橘子海08,384778490,0,2,610100,,哈哈哈哈哈我坐寿星那桌,5807992636,10,2022-12-12 00:16:29
我小汁很酷,1722898537,0,2,100,我期待三分春意 更期待满分的你,祝我自己12.12生日快乐呀~,5807994098,7,2022-12-12 00:16:29
cardima,528263609,17,2,640100,沿途 不枉 为少年,我要吃席！！！！！！,5807994082,0,2022-12-12 00:16:16
__远方不远__,488313296,23,2,330300,你就是如此令人神往的角色,吴佩岭生日快乐,5807993317,1,2022-12-12 00:16:13
房东的猫11周年快乐鸭,609055313,28,2,440100,,生日快乐佩岭！！！,5807995969,0,2022-12-12 00:16:13
只需呼吸_,599659958,0,0,100,,生日快乐，少年佩！！！！！！！,5807994966,0,2022-12-12 00:16:11
十六加1,436579949,0,2,100,,我做王心怡那桌！,5807994065,23,2022-12-12 00:16:09
chao_chao_,372518864,0,1,100,一个绿老头,请问流水席在什么地方   我好订票过去[亲亲],5807995954,0,2022-12-12 00:16:06
青梅煮酒饮秋酿,1730483452,18,1,120101,你是我最愚蠢的一次浪漫,生日快乐！[蛋糕][蛋糕],5807994952,0,2022-12-12 00:16:04
街南春絮,353624772,17,2,100,你是我最愚蠢的一次浪漫,今年是房猫陪伴我的第7年啦，永远会被佩岭的才情打动[钟情]今天也是我的21岁生日，祝我们生日快乐[多多大笑]我会永远爱房猫,5807993300,1,2022-12-12 00:16:02
奶味蓝的米馍馍,1460791992,14,2,530100,,今天刚好生日耶,5807997853,2,2022-12-12 00:15:57
怘朲_rqrz,3906805755,0,0,610100,,亲爱的生日快乐啊！,5807995928,1,2022-12-12 00:15:52
房东的猫房东的猫,3375937,0,2,430100,weibo：房东的猫 主唱@红鼻子小黑 吉他手@少年佩 工作联系：@李纤橙 13419645205,今天中午12:12，评论区大摆30分钟“流水席”👀,5807983207,891,2022-12-12 00:15:45
山岭的山令,6461761896,0,0,510100,,意气风发翩翩少年温柔独一浪漫才子佩岭我永远滴神！生日快乐！,5807994011,1,2022-12-12 00:15:41
望辰Sw,1605343736,16,1,430100,,生日快乐,5807995882,0,2022-12-12 00:15:31
浅若夏风,311915491,18,1,321000,,生日快乐呀,5807997792,1,2022-12-12 00:15:26
疙瘩22,131172669,0,2,500107,,生日快乐[蛋糕],5807992490,0,2022-12-12 00:15:11
芋泥啵啵22,508508660,19,1,310101,我忘了置身濒绝孤岛,baby你也快乐！青岛见！,5807993209,0,2022-12-12 00:15:10
料峭D,1440166581,0,0,100,因为是你 所以欢喜,抓住！佩岭生日快乐！！开开心心！！,5807995830,0,2022-12-12 00:15:07
在橘子海08,384778490,0,2,610100,,生日快乐,5807994825,0,2022-12-12 00:15:05
不一样的我_1212,1557347020,20,1,410300,一定要见面三十次！,生日快乐！,5807996822,0,2022-12-12 00:15:01
楠木情深nm,611809345,16,2,440900,祝你前程似锦只是你的前程不再有我,烟花喧闹下也许有别样的黯然冷寂，至默之下有一颗温柔的心。佩岭真的给我一种很至默却很温柔的感觉，100days讲了什么，我想去喜马拉雅山，简情歌唱了什么，最后归于，等我们老了就定居在重庆，看梧桐。生日快乐，是成长的心声，也是对自己世界最干净的一种保守。,5807995812,0,2022-12-12 00:14:55
cardima,528263609,17,2,640100,沿途 不枉 为少年,生日快乐佩总！,5807993160,0,2022-12-12 00:14:48
湘野之明,1694712719,18,2,420100,,想起了那句my dear[流泪],5807992433,1,2022-12-12 00:14:48
LeeErr,399713235,0,2,330100,吉他是你的宝贝 吉他的主人是我的宝贝,生日快乐宝贝,5807995786,0,2022-12-12 00:14:41
屁桃最爱吃包子,1791841219,14,1,220100,我好想你 想你此时在某种人生不停的与谁擦肩,佩岭摆席,5807990488,0,2022-12-12 00:14:37
掌门小王,1662094040,16,2,150600,再勇敢一点,your irreplaceable friend :),5807987540,0,2022-12-12 00:14:36
王及时_,450712863,0,2,130400,,生日快乐[蛋糕],5807993121,0,2022-12-12 00:14:25
femalemobboss-,1475004854,0,0,100,你走出千万人群独行 往柳暗花明 山穷水尽去,生日快乐my baby,5807993838,0,2022-12-12 00:14:22
祝月亮睡的愉快呐,3725371113,16,2,420100,,生日快乐～,5807993114,1,2022-12-12 00:14:21
某只马,304529963,0,2,100,永远喜欢房东的猫,生日快乐喔吴佩岭！,5807993830,0,2022-12-12 00:14:19
湘野之明,1694712719,18,2,420100,,说好的三天三夜流水席呢？佩岭骗人！,5807987731,0,2022-12-12 00:14:17
NNNNong,1795776647,17,2,350900,開心最重要喔,没有过生日的朋友们也要天天快乐哦！！快乐最重要啦！,5807993099,0,2022-12-12 00:14:16
在橘子海08,384778490,0,2,610100,,抓到了,5807993094,0,2022-12-12 00:14:14
3h08,5161815248,0,0,100,,一切顺利[蛋糕][蛋糕][蛋糕][礼物],5807989705,1,2022-12-12 00:14:11
忠义仁孝99,397443246,0,1,320500,人间值得,佩岭姐姐生日快乐！！！下次看演出还要偷瞄你的眼睛！[多多大笑],5807987715,1,2022-12-12 00:14:10
林深可曾见鹿,495096897,24,1,330400,,加油！,5807986722,0,2022-12-12 00:14:09
哇洗林被被,1681795344,15,1,350200,,来了来了,5807987708,0,2022-12-12 00:14:07
热心市民然先生,1499439004,19,1,211300,,生日快乐,5807990625,0,2022-12-12 00:14:06
林深可曾见鹿,495096897,24,1,330400,,杭州演出时讲的,5807989691,1,2022-12-12 00:14:04
北枳fe,8020763080,0,0,370400,,生日快乐[蛋糕],5807987695,0,2022-12-12 00:14:02
哇洗林被被,1681795344,15,1,350200,,生日快乐！！,5807993056,0,2022-12-12 00:13:58
湘野之明,1694712719,18,2,420100,,吃蛋糕了吗,5807990599,0,2022-12-12 00:13:58
红耳朵小熠,3955017337,10,2,120101,,[色],5807993786,0,2022-12-12 00:13:57
来一杯冰西瓜汁,295061439,0,0,100,,生日快乐！,5807993047,0,2022-12-12 00:13:54
cyvonnex727,390980110,28,2,440300,,生日快乐！,5807992280,1,2022-12-12 00:13:52
湘野之明,1694712719,18,2,420100,,生日快乐～～,5807989660,2,2022-12-12 00:13:50
料峭D,1440166581,0,0,100,因为是你 所以欢喜,祝王心怡和吴佩岭越来越好🍻🍻,5807990579,0,2022-12-12 00:13:48
BcyeghCat,1419429686,14,2,510700,Half of the eight，the landlord's cat.,生日快乐，佩佩！,5807992259,0,2022-12-12 00:13:40
街南春絮,353624772,17,2,100,你是我最愚蠢的一次浪漫,生日快乐！永远是少年！,5807993759,0,2022-12-12 00:13:40
小含含_,84242841,0,2,100,让我们别为了每况愈下而喝，我们见过好日子。,催一催三天三夜流水席,5807989625,4,2022-12-12 00:13:37
--春天怀疑--,618836842,20,2,445200,,歌词是我的嘴替吧,5807980077,0,2022-12-12 00:13:28
LeeErr,399713235,0,2,330100,吉他是你的宝贝 吉他的主人是我的宝贝,生日快乐 dear啦,5807990537,1,2022-12-12 00:13:28
q天降橘子p,1375541181,14,1,522700,,我从少年喜欢你们 到现在已经是青年了 以后老年我依然会很骄傲的给我的孩子孙子说 你们听 这是我最喜欢的她们,5807977572,0,2022-12-12 00:13:27
jrktjejkgu,586987060,0,0,100,好呀,生日快乐,5807987608,0,2022-12-12 00:13:21
清予__,267255761,19,0,1001300,,佩[蛋糕],5807992988,0,2022-12-12 00:13:19
不是X大侠,1765208942,15,2,100,我想当一个躺在关东煮汤里啥也不用干 静静泡在温泉里咕噜咕噜等待使命结束的鱼子福袋,提前祝二十岁的自己生日快乐，祝她在高四的豪赌局结束的夏日有心仪的大学录取通知书，祝她有个盛大的升学宴，祝她完美通过因复读延迟没有考完的驾照……在最难受的一年，祝她，生日快乐。,5807992789,2,2022-12-12 00:13:16
茵纳斯弗利岛永驻居民,547241037,0,0,100,我可以把自己拜托给耳机,生日快乐！,5807990510,0,2022-12-12 00:13:16
